"ID";"Geslacht";"Leeftijd";"Onderwijssoort";"Migratieachtergrond";"RegioS";"Perioden";"Gediplomeerden_1"
"174485179";"4000   ";"10000";"A043056";"H007119";"GM0617";"2019SJ00";""
"174485199";"4000   ";"10000";"A043056";"H007119";"GM1900";"2019SJ00";"       0"
"174485219";"4000   ";"10000";"A043056";"H007119";"GM0974";"2019SJ00";""
"174485239";"4000   ";"10000";"A043056";"H007119";"GM0975";"2019SJ00";""
"174485259";"4000   ";"10000";"A043056";"H007119";"GM0976";"2019SJ00";""
"174485279";"4000   ";"10000";"A043056";"H007119";"GM0715";"2019SJ00";"       0"
"174485299";"4000   ";"10000";"A043056";"H007119";"GM0093";"2019SJ00";"       0"
"174485319";"4000   ";"10000";"A043056";"H007119";"GM0448";"2019SJ00";"       0"
"174485339";"4000   ";"10000";"A043056";"H007119";"GM1525";"2019SJ00";"       0"
"174485359";"4000   ";"10000";"A043056";"H007119";"GM0716";"2019SJ00";"       0"
"174485379";"4000   ";"10000";"A043056";"H007119";"GM0977";"2019SJ00";""
"174485399";"4000   ";"10000";"A043056";"H007119";"GM0281";"2019SJ00";"       0"
"174485419";"4000   ";"10000";"A043056";"H007119";"GM0855";"2019SJ00";"       2"
"174485439";"4000   ";"10000";"A043056";"H007119";"GM0183";"2019SJ00";"       0"
"174485459";"4000   ";"10000";"A043056";"H007119";"GM1700";"2019SJ00";"       0"
"174485479";"4000   ";"10000";"A043056";"H007119";"GM1730";"2019SJ00";"       0"
"174485499";"4000   ";"10000";"A043056";"H007119";"GM0737";"2019SJ00";"       0"
"174485519";"4000   ";"10000";"A043056";"H007119";"GM0282";"2019SJ00";""
"174485539";"4000   ";"10000";"A043056";"H007119";"GM0856";"2019SJ00";"       0"
"174485559";"4000   ";"10000";"A043056";"H007119";"GM0450";"2019SJ00";"       0"
"174485579";"4000   ";"10000";"A043056";"H007119";"GM0451";"2019SJ00";"       0"
"174485599";"4000   ";"10000";"A043056";"H007119";"GM0184";"2019SJ00";"       0"
"174485619";"4000   ";"10000";"A043056";"H007119";"GM0344";"2019SJ00";"       4"
"174485639";"4000   ";"10000";"A043056";"H007119";"GM1581";"2019SJ00";"       0"
"174485659";"4000   ";"10000";"A043056";"H007119";"GM0981";"2019SJ00";"       0"
"174485679";"4000   ";"10000";"A043056";"H007119";"GM0283";"2019SJ00";""
"174485699";"4000   ";"10000";"A043056";"H007119";"GM0619";"2019SJ00";""
"174485719";"4000   ";"10000";"A043056";"H007119";"GM0994";"2019SJ00";"       0"
"174485739";"4000   ";"10000";"A043056";"H007119";"GM0858";"2019SJ00";"       0"
"174485759";"4000   ";"10000";"A043056";"H007119";"GM0047";"2019SJ00";"       0"
"174485779";"4000   ";"10000";"A043056";"H007119";"GM0345";"2019SJ00";"       0"
"174485799";"4000   ";"10000";"A043056";"H007119";"GM0717";"2019SJ00";"       0"
"174485819";"4000   ";"10000";"A043056";"H007119";"GM0860";"2019SJ00";""
"174485839";"4000   ";"10000";"A043056";"H007119";"GM0861";"2019SJ00";"       0"
"174485859";"4000   ";"10000";"A043056";"H007119";"GM0453";"2019SJ00";"       0"
"174485879";"4000   ";"10000";"A043056";"H007119";"GM0454";"2019SJ00";""
"174485899";"4000   ";"10000";"A043056";"H007119";"GM0983";"2019SJ00";"       0"
"174485919";"4000   ";"10000";"A043056";"H007119";"GM0984";"2019SJ00";"       0"
"174485939";"4000   ";"10000";"A043056";"H007119";"GM0620";"2019SJ00";""
"174485959";"4000   ";"10000";"A043056";"H007119";"GM1961";"2019SJ00";"       0"
"174485979";"4000   ";"10000";"A043056";"H007119";"GM0622";"2019SJ00";"       0"
"174485999";"4000   ";"10000";"A043056";"H007119";"GM0048";"2019SJ00";""
"174486019";"4000   ";"10000";"A043056";"H007119";"GM0347";"2019SJ00";""
"174486039";"4000   ";"10000";"A043056";"H007119";"GM0096";"2019SJ00";"       0"
"174486059";"4000   ";"10000";"A043056";"H007119";"GM0718";"2019SJ00";"       0"
"174486079";"4000   ";"10000";"A043056";"H007119";"GM0623";"2019SJ00";""
"174486099";"4000   ";"10000";"A043056";"H007119";"GM0986";"2019SJ00";"       0"
"174486119";"4000   ";"10000";"A043056";"H007119";"GM0624";"2019SJ00";""
"174486139";"4000   ";"10000";"A043056";"H007119";"GM0625";"2019SJ00";""
"174486159";"4000   ";"10000";"A043056";"H007119";"GM0626";"2019SJ00";"       0"
"174486179";"4000   ";"10000";"A043056";"H007119";"GM0285";"2019SJ00";"       0"
"174486199";"4000   ";"10000";"A043056";"H007119";"GM0286";"2019SJ00";""
"174486219";"4000   ";"10000";"A043056";"H007119";"GM0186";"2019SJ00";""
"174486239";"4000   ";"10000";"A043056";"H007119";"GM0865";"2019SJ00";"       0"
"174486259";"4000   ";"10000";"A043056";"H007119";"GM1949";"2019SJ00";"       0"
"174486279";"4000   ";"10000";"A043056";"H007119";"GM0866";"2019SJ00";"       1"
"174486299";"4000   ";"10000";"A043056";"H007119";"GM0867";"2019SJ00";"       0"
"174486319";"4000   ";"10000";"A043056";"H007119";"GM0627";"2019SJ00";"       0"
"174486339";"4000   ";"10000";"A043056";"H007119";"GM0289";"2019SJ00";"       0"
"174486359";"4000   ";"10000";"A043056";"H007119";"GM0628";"2019SJ00";""
"174486379";"4000   ";"10000";"A043056";"H007119";"GM0291";"2019SJ00";""
"174486399";"4000   ";"10000";"A043056";"H007119";"GM0629";"2019SJ00";"       0"
"174486419";"4000   ";"10000";"A043056";"H007119";"GM0630";"2019SJ00";""
"174486439";"4000   ";"10000";"A043056";"H007119";"GM0852";"2019SJ00";"       0"
"174486459";"4000   ";"10000";"A043056";"H007119";"GM0188";"2019SJ00";""
"174486479";"4000   ";"10000";"A043056";"H007119";"GM0988";"2019SJ00";"       0"
"174486499";"4000   ";"10000";"A043056";"H007119";"GM0457";"2019SJ00";"       0"
"174486519";"4000   ";"10000";"A043056";"H007119";"GM0292";"2019SJ00";""
"174486539";"4000   ";"10000";"A043056";"H007119";"GM0870";"2019SJ00";""
"174486559";"4000   ";"10000";"A043056";"H007119";"GM0459";"2019SJ00";""
"174486579";"4000   ";"10000";"A043056";"H007119";"GM1960";"2019SJ00";"       0"
"174486599";"4000   ";"10000";"A043056";"H007119";"GM0668";"2019SJ00";"       0"
"174486619";"4000   ";"10000";"A043056";"H007119";"GM0558";"2019SJ00";""
"174486639";"4000   ";"10000";"A043056";"H007119";"GM1969";"2019SJ00";"       0"
"174486659";"4000   ";"10000";"A043056";"H007119";"GM1701";"2019SJ00";"       0"
"174486679";"4000   ";"10000";"A043056";"H007119";"GM0293";"2019SJ00";"       0"
"174486699";"4000   ";"10000";"A043056";"H007119";"GM1950";"2019SJ00";"       0"
"174486719";"4000   ";"10000";"A043056";"H007119";"GM1783";"2019SJ00";"       0"
"174486739";"4000   ";"10000";"A043056";"H007119";"GM0098";"2019SJ00";"       0"
"174486759";"4000   ";"10000";"A043056";"H007119";"GM0614";"2019SJ00";"       0"
"174486779";"4000   ";"10000";"A043056";"H007119";"GM0189";"2019SJ00";"       0"
"174486799";"4000   ";"10000";"A043056";"H007119";"GM0462";"2019SJ00";""
"174486819";"4000   ";"10000";"A043056";"H007119";"GM0463";"2019SJ00";""
"174486839";"4000   ";"10000";"A043056";"H007119";"GM0296";"2019SJ00";"       0"
"174486859";"4000   ";"10000";"A043056";"H007119";"GM1696";"2019SJ00";"       0"
"174486879";"4000   ";"10000";"A043056";"H007119";"GM0190";"2019SJ00";""
"174486899";"4000   ";"10000";"A043056";"H007119";"GM0352";"2019SJ00";"       0"
"174486919";"4000   ";"10000";"A043056";"H007119";"GM0052";"2019SJ00";""
"174486939";"4000   ";"10000";"A043056";"H007119";"GM0053";"2019SJ00";""
"174486959";"4000   ";"10000";"A043056";"H007119";"GM0294";"2019SJ00";"       0"
"174486979";"4000   ";"10000";"A043056";"H007119";"GM0295";"2019SJ00";""
"174486999";"4000   ";"10000";"A043056";"H007119";"GM0873";"2019SJ00";"       0"
"174487019";"4000   ";"10000";"A043056";"H007119";"GM0632";"2019SJ00";"       0"
"174487039";"4000   ";"10000";"A043056";"H007119";"GM0466";"2019SJ00";""
"174487059";"4000   ";"10000";"A043056";"H007119";"GM1690";"2019SJ00";"       0"
"174487079";"4000   ";"10000";"A043056";"H007119";"GM0880";"2019SJ00";"       0"
"174487099";"4000   ";"10000";"A043056";"H007119";"GM0351";"2019SJ00";"       0"
"174487119";"4000   ";"10000";"A043056";"H007119";"GM0874";"2019SJ00";""
"174487139";"4000   ";"10000";"A043056";"H007119";"GM0710";"2019SJ00";""
"174487159";"4000   ";"10000";"A043056";"H007119";"GM0683";"2019SJ00";""
"174487179";"4000   ";"10000";"A043056";"H007119";"GM0479";"2019SJ00";"       1"
"174487199";"4000   ";"10000";"A043056";"H007119";"GM0297";"2019SJ00";"       0"
"174487219";"4000   ";"10000";"A043056";"H007119";"GM0473";"2019SJ00";"       0"
"174487239";"4000   ";"10000";"A043056";"H007119";"GM0707";"2019SJ00";""
"174487259";"4000   ";"10000";"A043056";"H007119";"GM0478";"2019SJ00";""
"174487279";"4000   ";"10000";"A043056";"H007119";"GM0050";"2019SJ00";"       0"
"174487299";"4000   ";"10000";"A043056";"H007119";"GM0355";"2019SJ00";"       0"
"174487319";"4000   ";"10000";"A043056";"H007119";"GM0298";"2019SJ00";""
"174487339";"4000   ";"10000";"A043056";"H007119";"GM0299";"2019SJ00";"       0"
"174487359";"4000   ";"10000";"A043056";"H007119";"GM1666";"2019SJ00";""
"174487379";"4000   ";"10000";"A043056";"H007119";"GM0476";"2019SJ00";""
"174487399";"4000   ";"10000";"A043056";"H007119";"GM0637";"2019SJ00";"       0"
"174487419";"4000   ";"10000";"A043056";"H007119";"GM0638";"2019SJ00";"       0"
"174487439";"4000   ";"10000";"A043056";"H007119";"GM0056";"2019SJ00";""
"174487459";"4000   ";"10000";"A043056";"H007119";"GM1892";"2019SJ00";"       0"
"174487479";"4000   ";"10000";"A043056";"H007119";"GM0879";"2019SJ00";"       0"
"174487499";"4000   ";"10000";"A043056";"H007119";"GM0301";"2019SJ00";"       0"
"174487519";"4000   ";"10000";"A043056";"H007119";"GM1896";"2019SJ00";"       0"
"174487539";"4000   ";"10000";"A043056";"H007119";"GM0192";"2019SJ00";""
"174487559";"4000   ";"10000";"A043056";"H007119";"GM0642";"2019SJ00";"       0"
"174487579";"4000   ";"10000";"A043056";"H007119";"GM0193";"2019SJ00";"       0"
"174487599";"4000   ";"10000";"A043056";"H007119";"GM0000";"2019SJ00";"       0"
"174489739";"4000   ";"10000";"A043056";"A008187";"GM1680";"2019SJ00";"       0"
"174489759";"4000   ";"10000";"A043056";"A008187";"GM0738";"2019SJ00";""
"174489779";"4000   ";"10000";"A043056";"A008187";"GM0358";"2019SJ00";"       0"
"174489799";"4000   ";"10000";"A043056";"A008187";"GM0197";"2019SJ00";"       0"
"174489819";"4000   ";"10000";"A043056";"A008187";"GM0480";"2019SJ00";""
"174489839";"4000   ";"10000";"A043056";"A008187";"GM0305";"2019SJ00";""
"174489859";"4000   ";"10000";"A043056";"A008187";"GM0059";"2019SJ00";"       0"
"174489879";"4000   ";"10000";"A043056";"A008187";"GM0360";"2019SJ00";""
"174489899";"4000   ";"10000";"A043056";"A008187";"GM0482";"2019SJ00";"       0"
"174489919";"4000   ";"10000";"A043056";"A008187";"GM0613";"2019SJ00";"       0"
"174489939";"4000   ";"10000";"A043056";"A008187";"GM0483";"2019SJ00";""
"174489959";"4000   ";"10000";"A043056";"A008187";"GM0361";"2019SJ00";"       0"
"174489979";"4000   ";"10000";"A043056";"A008187";"GM0141";"2019SJ00";"       0"
"174489999";"4000   ";"10000";"A043056";"A008187";"GM0034";"2019SJ00";"       4"
"174490019";"4000   ";"10000";"A043056";"A008187";"GM0484";"2019SJ00";"       0"
"174490039";"4000   ";"10000";"A043056";"A008187";"GM1723";"2019SJ00";"       0"
"174490059";"4000   ";"10000";"A043056";"A008187";"GM1959";"2019SJ00";"       0"
"174490079";"4000   ";"10000";"A043056";"A008187";"GM0142";"2019SJ00";""
"174490099";"4000   ";"10000";"A043056";"A008187";"GM1679";"2019SJ00";""
"174490119";"4000   ";"10000";"A043056";"A008187";"GM0060";"2019SJ00";"       0"
"174490139";"4000   ";"10000";"A043056";"A008187";"GM0306";"2019SJ00";""
"174490159";"4000   ";"10000";"A043056";"A008187";"GM0307";"2019SJ00";"       2"
"174490179";"4000   ";"10000";"A043056";"A008187";"GM0362";"2019SJ00";"      10"
"174490199";"4000   ";"10000";"A043056";"A008187";"GM0363";"2019SJ00";"      40"
"174490219";"4000   ";"10000";"A043056";"A008187";"GM0364";"2019SJ00";""
"174490239";"4000   ";"10000";"A043056";"A008187";"GM0199";"2019SJ00";""
"174490259";"4000   ";"10000";"A043056";"A008187";"GM0366";"2019SJ00";""
"174490279";"4000   ";"10000";"A043056";"A008187";"GM0200";"2019SJ00";"       1"
"174490299";"4000   ";"10000";"A043056";"A008187";"GM0003";"2019SJ00";"       0"
"174490319";"4000   ";"10000";"A043056";"A008187";"GM0885";"2019SJ00";""
"174490339";"4000   ";"10000";"A043056";"A008187";"GM0202";"2019SJ00";"       2"
"174490359";"4000   ";"10000";"A043056";"A008187";"GM0106";"2019SJ00";"       0"
"174490379";"4000   ";"10000";"A043056";"A008187";"GM0743";"2019SJ00";"       0"
"174490399";"4000   ";"10000";"A043056";"A008187";"GM0143";"2019SJ00";""
"174490419";"4000   ";"10000";"A043056";"A008187";"GM0650";"2019SJ00";""
"174490439";"4000   ";"10000";"A043056";"A008187";"GM0744";"2019SJ00";"       0"
"174490459";"4000   ";"10000";"A043056";"A008187";"GM0308";"2019SJ00";"       0"
"174490479";"4000   ";"10000";"A043056";"A008187";"GM0489";"2019SJ00";"       0"
"174490499";"4000   ";"10000";"A043056";"A008187";"GM0203";"2019SJ00";"       0"
"174490519";"4000   ";"10000";"A043056";"A008187";"GM0144";"2019SJ00";""
"174490539";"4000   ";"10000";"A043056";"A008187";"GM0005";"2019SJ00";""
"174490559";"4000   ";"10000";"A043056";"A008187";"GM0888";"2019SJ00";"       0"
"174490579";"4000   ";"10000";"A043056";"A008187";"GM1954";"2019SJ00";"       0"
"174490599";"4000   ";"10000";"A043056";"A008187";"GM0370";"2019SJ00";"       0"
"174490619";"4000   ";"10000";"A043056";"A008187";"GM0889";"2019SJ00";"       1"
"174490639";"4000   ";"10000";"A043056";"A008187";"GM0890";"2019SJ00";""
"174490659";"4000   ";"10000";"A043056";"A008187";"GM0007";"2019SJ00";""
"174490679";"4000   ";"10000";"A043056";"A008187";"GM0206";"2019SJ00";""
"174490699";"4000   ";"10000";"A043056";"A008187";"GM0372";"2019SJ00";""
"174490719";"4000   ";"10000";"A043056";"A008187";"GM1945";"2019SJ00";"       0"
"174490739";"4000   ";"10000";"A043056";"A008187";"GM0491";"2019SJ00";""
"174490759";"4000   ";"10000";"A043056";"A008187";"GM1724";"2019SJ00";"       0"
"174490779";"4000   ";"10000";"A043056";"A008187";"GM0893";"2019SJ00";"       0"
"174490799";"4000   ";"10000";"A043056";"A008187";"GM0373";"2019SJ00";"       0"
"174490819";"4000   ";"10000";"A043056";"A008187";"GM0748";"2019SJ00";"       0"
"174490839";"4000   ";"10000";"A043056";"A008187";"GM0207";"2019SJ00";""
"174490859";"4000   ";"10000";"A043056";"A008187";"GM0492";"2019SJ00";""
"174490879";"4000   ";"10000";"A043056";"A008187";"GM0493";"2019SJ00";""
"174490899";"4000   ";"10000";"A043056";"A008187";"GM1859";"2019SJ00";"       0"
"174490919";"4000   ";"10000";"A043056";"A008187";"GM1721";"2019SJ00";"       0"
"174490939";"4000   ";"10000";"A043056";"A008187";"GM0568";"2019SJ00";""
"174490959";"4000   ";"10000";"A043056";"A008187";"GM0753";"2019SJ00";"       0"
"174490979";"4000   ";"10000";"A043056";"A008187";"GM0209";"2019SJ00";"       0"
"174490999";"4000   ";"10000";"A043056";"A008187";"GM0375";"2019SJ00";"       1"
"174491019";"4000   ";"10000";"A043056";"A008187";"GM0063";"2019SJ00";""
"174491039";"4000   ";"10000";"A043056";"A008187";"GM0310";"2019SJ00";"       0"
"174491059";"4000   ";"10000";"A043056";"A008187";"GM0585";"2019SJ00";""
"174491079";"4000   ";"10000";"A043056";"A008187";"GM1728";"2019SJ00";"       0"
"174491099";"4000   ";"10000";"A043056";"A008187";"GM0376";"2019SJ00";"       0"
"174491119";"4000   ";"10000";"A043056";"A008187";"GM0495";"2019SJ00";""
"174491139";"4000   ";"10000";"A043056";"A008187";"GM0377";"2019SJ00";"       0"
"174491159";"4000   ";"10000";"A043056";"A008187";"GM0055";"2019SJ00";""
"174491179";"4000   ";"10000";"A043056";"A008187";"GM0497";"2019SJ00";""
"174491199";"4000   ";"10000";"A043056";"A008187";"GM1901";"2019SJ00";"       0"
"174491219";"4000   ";"10000";"A043056";"A008187";"GM0755";"2019SJ00";"       0"
"174491239";"4000   ";"10000";"A043056";"A008187";"GM0009";"2019SJ00";""
"174491259";"4000   ";"10000";"A043056";"A008187";"GM0064";"2019SJ00";""
"174491279";"4000   ";"10000";"A043056";"A008187";"GM0211";"2019SJ00";""
"174491299";"4000   ";"10000";"A043056";"A008187";"GM1681";"2019SJ00";"       0"
"174491319";"4000   ";"10000";"A043056";"A008187";"GM0897";"2019SJ00";""
"174491339";"4000   ";"10000";"A043056";"A008187";"GM0147";"2019SJ00";"       0"
"174491359";"4000   ";"10000";"A043056";"A008187";"GM0654";"2019SJ00";"       0"
"174491379";"4000   ";"10000";"A043056";"A008187";"GM0499";"2019SJ00";""
"174491399";"4000   ";"10000";"A043056";"A008187";"GM0756";"2019SJ00";"       1"
"174491419";"4000   ";"10000";"A043056";"A008187";"GM0757";"2019SJ00";"       0"
"174491439";"4000   ";"10000";"A043056";"A008187";"GM0758";"2019SJ00";"       1"
"174491459";"4000   ";"10000";"A043056";"A008187";"GM0194";"2019SJ00";""
"174491479";"4000   ";"10000";"A043056";"A008187";"GM0311";"2019SJ00";""
"174491499";"4000   ";"10000";"A043056";"A008187";"GM0501";"2019SJ00";"       0"
"174491519";"4000   ";"10000";"A043056";"A008187";"GM0898";"2019SJ00";""
"174491539";"4000   ";"10000";"A043056";"A008187";"GM1876";"2019SJ00";"       0"
"174491559";"4000   ";"10000";"A043056";"A008187";"GM0213";"2019SJ00";"       0"
"174491579";"4000   ";"10000";"A043056";"A008187";"GM0899";"2019SJ00";"       0"
"174491599";"4000   ";"10000";"A043056";"A008187";"GM0312";"2019SJ00";"       0"
"174491619";"4000   ";"10000";"A043056";"A008187";"GM0313";"2019SJ00";"       0"
"174491639";"4000   ";"10000";"A043056";"A008187";"GM0214";"2019SJ00";"       0"
"174491659";"4000   ";"10000";"A043056";"A008187";"GM0381";"2019SJ00";""
"174491679";"4000   ";"10000";"A043056";"A008187";"GM0502";"2019SJ00";"       1"
"174491699";"4000   ";"10000";"A043056";"A008187";"GM0383";"2019SJ00";"       0"
"174491719";"4000   ";"10000";"A043056";"A008187";"GM0109";"2019SJ00";"       0"
"174491739";"4000   ";"10000";"A043056";"A008187";"GM1706";"2019SJ00";"       0"
"174491759";"4000   ";"10000";"A043056";"A008187";"GM0611";"2019SJ00";""
"174491779";"4000   ";"10000";"A043056";"A008187";"GM1684";"2019SJ00";"       0"
"174491799";"4000   ";"10000";"A043056";"A008187";"GM0216";"2019SJ00";"       1"
"174491819";"4000   ";"10000";"A043056";"A008187";"GM0148";"2019SJ00";"       0"
"174491839";"4000   ";"10000";"A043056";"A008187";"GM0065";"2019SJ00";""
"174491859";"4000   ";"10000";"A043056";"A008187";"GM1891";"2019SJ00";"       0"
"174491879";"4000   ";"10000";"A043056";"A008187";"GM0503";"2019SJ00";"       2"
"174491899";"4000   ";"10000";"A043056";"A008187";"GM0010";"2019SJ00";"       0"
"174491919";"4000   ";"10000";"A043056";"A008187";"GM0149";"2019SJ00";""
"174491939";"4000   ";"10000";"A043056";"A008187";"GM0762";"2019SJ00";"       0"
"174491959";"4000   ";"10000";"A043056";"A008187";"GM0150";"2019SJ00";"       1"
"174491979";"4000   ";"10000";"A043056";"A008187";"GM0218";"2019SJ00";""
"174491999";"4000   ";"10000";"A043056";"A008187";"GM0384";"2019SJ00";"       0"
"174492019";"4000   ";"10000";"A043056";"A008187";"GM0151";"2019SJ00";""
"174492039";"4000   ";"10000";"A043056";"A008187";"GM1774";"2019SJ00";"       0"
"174492059";"4000   ";"10000";"A043056";"A008187";"GM0219";"2019SJ00";""
"174492079";"4000   ";"10000";"A043056";"A008187";"GM0504";"2019SJ00";""
"174492099";"4000   ";"10000";"A043056";"A008187";"GM0220";"2019SJ00";""
"174492119";"4000   ";"10000";"A043056";"A008187";"GM0221";"2019SJ00";"       0"
"174492139";"4000   ";"10000";"A043056";"A008187";"GM0222";"2019SJ00";"       0"
"174492159";"4000   ";"10000";"A043056";"A008187";"GM0766";"2019SJ00";"       0"
"174492179";"4000   ";"10000";"A043056";"A008187";"GM0058";"2019SJ00";""
"174492199";"4000   ";"10000";"A043056";"A008187";"GM0315";"2019SJ00";""
